item_id	tag
17307	[4483, 4537, 4538, 95987]
17308	[4483, 4537, 650659]
17309	[4483, 4538, 1070524]
17310	[4483, 4537, 4538, 1070524]
17311	[]
17312	[4483, 4536, 4537]
17313	[4537]
17314	[]
17315	[4483, 4536, 447913, 650659]
17316	[4537]
17317	[4483, 4537, 127175, 529295]
17318	[4483]
17319	[4483, 447913]
17320	[4483, 106546, 127175, 1070524]
17321	[4537]
17322	[4483, 4537, 95987, 529295, 1070524, 1084835, 1085065]
17323	[4483, 4537]
17324	[4483]
17325	[4537]
17326	[4537]
17327	[4457, 4483, 4537, 1070524]
17328	[]
17329	[4537]
17330	[127175, 529295]
17331	[4483]
17332	[4483, 4537, 106546]
17333	[4537]
17334	[4483]
17335	[4536, 4537]
17336	[4537, 4538]
17337	[4537]
17338	[4537, 127175]
17339	[4483, 4537, 581514]
17340	[4537, 106546, 127175, 1070524, 1085065]
17341	[4537, 1070524]
17342	[4483, 4537, 1070524]
17343	[4537]
17344	[4483]
17345	[4483, 4537]
17346	[4537]
17347	[]
17348	[]
17349	[]
17350	[4537, 5065]
17351	[4483]
17352	[4483, 4537, 1229821]
17353	[4483, 4537, 4538]
17354	[4483]
17355	[4537, 4538]
17356	[4537]
17357	[]
17358	[]
17359	[4483]
17360	[4537, 4538, 5065]
17361	[4483, 4537, 4538]
17362	[4537]
17363	[4537]
17364	[127175]
17365	[1070524, 1229821]
17366	[4483, 4537, 106546, 650659, 1225174]
17367	[]
17368	[4483, 4537]
17369	[4537]
17370	[4483]
17371	[4483, 4537]
17372	[]
17373	[95987]
17374	[]
17375	[4483, 4537, 529295]
17376	[4537, 95987, 127175, 650659, 1071165, 1229817]
17377	[4483, 4537, 106546, 127175, 1070524]
17378	[]
17379	[4537, 4538, 127175, 529295]
17380	[4537, 447913]
17381	[581514]
17382	[4537, 1070524]
17383	[]
17384	[4538]
17385	[]
17386	[4483, 4537, 522484, 1085065, 1229817]
17387	[]
17388	[4483, 4537]
17389	[1070524, 1225174]
17390	[4538]
17391	[4483, 4537, 1229821]
17392	[4483]
17393	[650659]
17394	[95987, 650659, 1071165, 1229817]
17395	[4537, 4538, 529295, 1070524, 1229821, 3304195]
17396	[4483]
17397	[4537]
17398	[4537, 4538, 1071165]
17399	[4537, 4538, 106546, 447913, 529295, 1085065, 1229821]
17400	[4483, 4537, 4538]
17401	[]
17402	[4483, 4537, 447913]
17403	[4483, 106546, 127175]
17404	[4537, 1070524]
17405	[1229821]
17406	[]
17407	[4483, 4537, 95987, 106546, 127175, 447913, 581514, 650659]
17408	[4483, 4538]
17409	[4483, 4537, 4538]
17410	[4457, 106546]
17411	[4537, 5065]
17412	[4537]
17413	[581514, 1070524]
17414	[4483, 4537]
17415	[4536, 4537]
17416	[]
17417	[4483]
17418	[4537, 106546, 127175, 522484, 581514, 650659, 1070524]
17419	[4483, 4537, 106546, 1070524]
17420	[4483, 4537]
17421	[4537]
17422	[]
17423	[4483, 4537]
17424	[]
17425	[4483, 4537, 1229817]
17426	[447913]
17427	[4483, 106546, 127175, 1070524]
17428	[4537, 95987, 1071165, 1229817]
17429	[4483]
17430	[]
17431	[4483, 4537, 5065, 447913, 522484]
17432	[]
17433	[4537, 1070524]
17434	[]
17435	[4537]
17436	[4483, 4537]
17437	[]
17438	[4483]
17439	[4483, 4537, 447913, 1070524]
17440	[]
17441	[529295]
17442	[4537, 4538, 1070524]
17443	[4537]
17444	[4483]
17445	[4537, 106546, 127175, 1070524]
17446	[5065]
17447	[4537, 4538, 529295, 650659]
17448	[4483, 4537]
17449	[4537]
17450	[4536, 4537, 1070524]
17451	[4537, 127175, 529295]
17452	[4537, 5065, 1070524]
17453	[4483, 447913]
17454	[4483, 650659]
17455	[]
17456	[95987, 106546, 529295, 650659, 1085065, 1229817]
17457	[4537, 447913, 529295, 650659, 1070524, 1085065]
17458	[]
17459	[4483, 447913, 529295]
17460	[447913, 1229821]
17461	[4537, 4538]
17462	[]
17463	[4536]
17464	[4537, 4538]
17465	[4538, 5065]
17466	[4483]
17467	[4537, 4538, 447913]
17468	[4483, 4537, 106546]
17469	[4537]
17470	[]
17471	[]
17472	[4483, 4537, 581514]
17473	[4538, 650659]
17474	[4537]
17475	[4483, 4537, 106546]
17476	[4538]
17477	[127175, 529295, 1070524]
17478	[4537, 529295]
17479	[]
17480	[95987, 106546, 127175, 447913, 650659, 1225174]
17481	[4483, 4537]
17482	[4538]
17483	[]
17484	[4537, 4538]
17485	[4537]
17486	[4483, 4537, 529295, 1070524]
17487	[4483]
17488	[4537]
17489	[4483, 4537, 529295, 650659, 1070524]
17490	[1071165]
17491	[95987, 106546, 522484]
17492	[4483]
17493	[]
17494	[4483, 4537, 522484]
17495	[]
17496	[4483, 4537]
17497	[4483, 4537]
17498	[4483, 4537, 106546, 1070524]
17499	[4483, 4537, 650659]
17500	[4483]
17501	[4483, 4537, 4538]
17502	[4483, 4538, 529295]
17503	[]
17504	[4483, 4538, 529295, 1225174]
17505	[4537, 4538]
17506	[4483, 4537, 447913, 650659, 1229817]
17507	[4483, 4537, 4538, 106546]
17508	[4483]
17509	[4537, 106546, 650659, 1070524, 1225174]
17510	[]
17511	[4537, 447913, 650659, 1229817]
17512	[4537]
17513	[4483, 4537, 4538]
17514	[4483, 4537, 106546, 1070524]
17515	[4483]
17516	[4483, 4537]
17517	[4538]
17518	[529295]
17519	[4537, 581514]
17520	[]
17521	[4537, 95987, 650659, 1071165]
17522	[4537, 581514]
17523	[4538]
17524	[4537, 106546, 127175, 447913, 1229817]
17525	[4537, 529295]
17526	[4483, 4537, 1070524, 1225174]
17527	[4483, 4537, 522484, 581514, 650659, 1070524, 1229817]
17528	[4537]
17529	[4537, 529295, 1085065]
17530	[4538, 447913]
17531	[4483, 4537, 1070524]
17532	[4483, 4537, 581514]
17533	[4483, 4538, 447913, 1070524]
17534	[4483, 4537, 581514]
17535	[4538]
17536	[1229821]
17537	[]
17538	[4537]
17539	[4537]
17540	[]
17541	[95987, 106546, 522484]
17542	[4483, 4537]
17543	[4537]
17544	[4537, 447913]
17545	[4537]
17546	[529295]
17547	[]
17548	[4537, 4538]
17549	[]
17550	[4483, 4537]
17551	[4483, 4537]
17552	[4537, 1070524]
17553	[]
17554	[]
17555	[4537]
17556	[]
17557	[4483, 4537, 95987]
17558	[4483]
17559	[4537, 4538, 650659]
17560	[4483]
17561	[4483, 4536]
17562	[4537]
17563	[4538, 5065, 529295]
17564	[4537, 447913, 1070524]
17565	[]
17566	[4537, 4538, 106546]
17567	[4537]
17568	[4483, 4537]
17569	[4483, 4537, 4538, 95987]
17570	[4483, 4537, 4538]
17571	[4483, 529295, 1070524]
17572	[4537]
17573	[4537, 106546]
17574	[4483, 4537, 1070524, 1229821]
17575	[]
17576	[4538, 106546, 127175]
17577	[4483, 4537, 4538]
17578	[4483, 4537]
17579	[4537]
17580	[4483, 4537]
17581	[4537]
17582	[4483, 529295]
17583	[4537]
17584	[4537, 1229821]
17585	[4483, 4538, 127175, 529295, 1085065]
17586	[4483, 4537]
17587	[4483, 4537]
17588	[]
17589	[4537]
17590	[4483, 4537]
17591	[]
17592	[4483, 1070524]
17593	[4483, 4537]
17594	[4537]
17595	[4483]
17596	[4483]
17597	[4483, 1229821]
17598	[4483, 447913]
17599	[4537, 4538, 529295]
17600	[581514]
17601	[4483, 4537, 106546]
17602	[4537, 106546, 447913, 529295, 1229819, 1229820, 1229821]
17603	[]
17604	[4537, 4538, 1084835]
17605	[4483, 4537]
17606	[4537, 106546]
17607	[4483, 4536, 4537, 5065]
17608	[4483, 4537, 4538]
17609	[]
17610	[95987, 106546, 522484]
17611	[447913]
17612	[4483, 4537]
17613	[4483, 4537]
17614	[4537, 5065]
17615	[]
17616	[4483, 650659]
17617	[4537]
17618	[4483, 581514]
17619	[4537, 529295, 650659, 1070524, 1229820]
17620	[]
17621	[62056, 106546, 127175, 522484]
17622	[4483, 4537, 95987, 529295]
17623	[]
17624	[4537, 447913, 1229820, 1229821]
17625	[4483]
17626	[]
17627	[1070524]
17628	[]
17629	[]
17630	[529295]
17631	[4483, 106546, 447913, 650659, 1229821]
17632	[447913]
17633	[]
17634	[4483, 1070524]
17635	[]
17636	[4537, 4538, 95987, 1084835]
17637	[4538, 106546, 127175, 529295]
17638	[4483]
17639	[4483, 4538, 106546, 650659]
17640	[4483, 4537, 5065]
17641	[4536, 4537]
17642	[]
17643	[4537]
17644	[4483, 4537, 4538]
17645	[4483]
17646	[4483, 4537, 127175, 529295]
17647	[4537]
17648	[4537]
17649	[4483, 4537, 4538]
17650	[]
17651	[4537, 4538, 106546]
17652	[4538, 106546, 1229821]
17653	[4483, 4537, 4538, 95987]
17654	[4537]
17655	[529295]
17656	[]
17657	[4537, 95987, 529295, 650659, 1070524]
17658	[4483, 4537, 5065, 106546]
17659	[]
17660	[4537]
17661	[4483, 4537, 106546, 127175, 447913, 650659, 1070524]
17662	[4537, 447913]
17663	[4483, 4537, 4538, 1070524]
17664	[4483, 4537]
17665	[]
17666	[4483, 447913]
17667	[4483]
17668	[4483, 4537]
17669	[4483, 1229817]
17670	[4483, 4537, 4538]
17671	[4537]
17672	[4537]
17673	[4537]
17674	[4483, 4537]
17675	[4537]
17676	[1070524]
17677	[4536, 95987, 106546, 529295, 1229817]
17678	[4483]
17679	[]
17680	[4483]
17681	[4537, 106546, 650659, 1071165]
17682	[127175]
17683	[581514]
17684	[4483, 4537, 127175]
17685	[95987]
17686	[4483, 4537]
17687	[4483, 447913, 529295, 581514, 650659, 1225174, 1229817]
17688	[4537]
17689	[4537, 650659, 1070524]
17690	[4537, 1070524]
17691	[4538]
17692	[4536]
17693	[4537, 4538, 95987, 106546, 447913, 650659, 1229817]
17694	[4537]
17695	[4483, 4538, 1070524]
17696	[]
17697	[95987, 127175]
17698	[4537]
17699	[4483, 4537, 4538, 1070524]
17700	[4537, 106546, 447913]
17701	[1070524, 1085065]
17702	[4483]
17703	[4537, 4538]
17704	[4536, 4538, 1070524]
17705	[]
17706	[4483, 4538, 650659]
17707	[4483, 4537, 1229821, 1229823]
17708	[4537, 95987, 650659, 1071165]
17709	[4537]
17710	[4483, 4537, 4538, 106546, 447913, 1070524, 1229821]
17711	[529295]
17712	[4483, 4537, 1070524]
17713	[4537]
17714	[4483, 4537]
17715	[4537]
17716	[4483, 127175]
17717	[]
17718	[]
17719	[4538]
17720	[4483, 4537, 650659]
17721	[4483]
17722	[4483, 4537, 447913, 650659]
17723	[4483, 4537, 106546]
17724	[1071165]
17725	[4483, 4537]
17726	[4483]
17727	[4483, 4537, 4538]
17728	[4537]
17729	[4537]
17730	[]
17731	[]
17732	[4483, 4537, 4538, 106546, 127175, 447913, 522484, 529295, 1085065]
17733	[]
17734	[127175, 581514, 1229817]
17735	[]
17736	[4483, 4537]
17737	[4483, 4537, 1229821]
17738	[4537]
17739	[4483, 4537, 106546, 127175, 1070524]
17740	[4538]
17741	[]
17742	[4537]
17743	[4536]
17744	[4537]
17745	[]
17746	[]
17747	[1070524]
17748	[4538, 1070524]
17749	[]
17750	[4537]
17751	[4483, 1070524]
17752	[]
17753	[4483, 5065]
17754	[4483, 4537]
17755	[4483, 106546, 447913, 1070524, 1085065, 1229821]
17756	[4483, 4537, 529295]
17757	[]
17758	[4538, 581514]
17759	[4538, 581514]
17760	[4483, 4538, 1070524]
17761	[4483, 5065]
17762	[4483, 4537]
17763	[4483, 4537, 95987, 447913]
17764	[4483, 4537, 581514, 1070524, 1229821]
17765	[4538, 650659]
17766	[4483, 4537]
17767	[4483, 5065]
17768	[1070524, 1225174]
17769	[4483, 4537, 4538]
17770	[4483, 4538, 106546, 447913]
17771	[4537, 95987, 1070524]
17772	[4483]
17773	[4483, 4537, 447913]
17774	[5065, 1070524]
17775	[4483, 4537]
17776	[4483]
17777	[]
17778	[]
17779	[4483, 106546, 127175, 1070524, 1225174]
17780	[4483, 4537]
17781	[]
17782	[]
17783	[4483, 4537, 5065]
17784	[4537]
17785	[4483]
17786	[4538]
17787	[4537, 529295]
17788	[4483, 4537, 447913, 529295, 1229817]
17789	[4483]
17790	[]
17791	[95987, 581514]
17792	[447913]
17793	[4537]
17794	[4483, 95987]
17795	[4483, 4537]
17796	[4483, 4537, 106546, 127175, 529295, 1229821]
17797	[4483, 4537, 106546, 1070524]
17798	[]
17799	[4537, 95987, 106546, 1070524]
17800	[1070524]
17801	[4483, 4538]
17802	[4537, 95987]
17803	[4483, 4538, 447913]
17804	[4537, 4538]
17805	[4537]
17806	[4483, 4537]
17807	[4483]
17808	[]
17809	[4537]
17810	[]
17811	[4483, 4537, 95987, 106546]
17812	[4537, 1229817]
17813	[4537, 4538, 127175, 529295]
17814	[4483, 4537]
17815	[4483, 4537, 447913]
17816	[4537]
17817	[4457, 4483, 4537, 447913]
17818	[4537, 106546, 127175, 522484, 581514, 650659, 1070524, 1229821]
17819	[4483, 4537, 127175]
17820	[4483, 4537, 529295]
17821	[4537]
17822	[4483, 4537]
17823	[4537, 447913]
17824	[4483, 1070524]
17825	[4537, 4538, 95987, 127175, 522484, 1229821]
17826	[4483, 650659]
17827	[4483, 4537]
17828	[4483, 4537]
17829	[4483, 4537, 4538, 1070524]
17830	[4483]
17831	[4483, 4536]
17832	[4483, 4537, 106546]
17833	[4483, 4537, 106546, 127175, 529295, 1071165]
17834	[]
17835	[4457, 4537, 106546, 447913, 1070524]
17836	[4537]
17837	[4483]
17838	[]
17839	[]
17840	[4483, 4538]
17841	[4537, 4538, 447913, 1070524, 1084835]
17842	[]
17843	[529295]
17844	[4538, 447913, 522484, 529295, 1225174]
17845	[4537]
17846	[4537, 5065]
17847	[4536, 4537]
17848	[4537]
17849	[4483, 447913]
17850	[4483, 4537, 95987, 522484]
17851	[4537]
17852	[95987, 106546]
17853	[4483]
17854	[4537]
17855	[4537]
17856	[4537, 106546]
17857	[4483, 4538]
17858	[4483, 4537, 447913]
17859	[4483]
17860	[95987, 106546]
17861	[4483, 4537, 95987, 447913, 522484]
17862	[4483]
17863	[4483]
17864	[4483, 4538, 529295, 1071165]
17865	[4483]
17866	[4537]
17867	[]
17868	[4537, 95987, 650659, 1071165]
17869	[4537]
17870	[4483, 4537, 1070524]
17871	[4483, 4537, 1085065]
17872	[4536]
17873	[]
17874	[4483]
17875	[4538, 106546, 127175]
17876	[4537]
17877	[4483]
17878	[4483, 4537, 1070524]
17879	[4537]
17880	[]
17881	[4483, 4537]
17882	[4483, 4537, 1070524]
17883	[4537]
17884	[4537, 4538, 95987, 106546, 127175]
17885	[4483, 5065]
17886	[]
17887	[4537]
17888	[4483, 4537]
17889	[4483, 4537, 106546]
17890	[4483, 4537]
17891	[4483]
17892	[4537, 4538, 5065, 1229821]
17893	[4537]
17894	[529295]
17895	[4457, 4537, 106546, 447913, 1070524]
17896	[4483, 4537]
17897	[4538, 650659]
17898	[4483, 4538, 522484]
17899	[]
17900	[]
17901	[4483, 4537]
17902	[4483, 4537]
17903	[4537, 5065]
17904	[4537]
17905	[]
17906	[]
17907	[4483, 5065, 529295]
17908	[4537, 1070524]
17909	[4537]
17910	[4537]
17911	[4483, 4537, 447913, 650659, 1229817]
17912	[4483, 4537, 127175]
17913	[]
17914	[]
17915	[4483, 95987, 447913, 529295, 1229821]
17916	[4483]
17917	[4483, 4537, 529295]
17918	[]
17919	[4537]
17920	[4537, 529295]
17921	[]
17922	[4483, 106546, 127175, 447913, 1070524]
17923	[]
17924	[4537, 650659]
17925	[4483, 4538]
17926	[4483, 4537, 4538, 95987, 127175]
17927	[]
17928	[]
17929	[]
17930	[4537]
17931	[4483, 106546, 447913]
17932	[4537, 4538]
17933	[4483, 4537]
17934	[4537]
17935	[4483, 4537, 581514]
17936	[4483, 4538, 1070524]
17937	[4483, 4537]
17938	[4483, 4537, 447913]
17939	[4538]
17940	[]
17941	[4483, 4537, 1229821]
17942	[4457, 4537, 529295, 1070524]
17943	[]
17944	[4537, 4538, 106546]
17945	[]
17946	[4537]
17947	[4537, 106546, 529295, 1229817]
17948	[4537, 650659, 1070524]
17949	[447913, 650659, 1229825]
17950	[4483, 4537, 4538, 127175]
17951	[4483]
17952	[]
17953	[4483, 4537, 95987, 1070524]
17954	[4538]
17955	[4483, 1070524]
17956	[4483, 4537, 106546, 650659, 1070524]
17957	[]
17958	[]
17959	[]
17960	[4483]
17961	[4537, 1229821]
17962	[4537, 4538]
17963	[4483, 4537]
17964	[4483]
17965	[4483, 4537, 1070524]
17966	[4457, 4483, 4537, 106546, 1070524]
17967	[529295, 650659, 1085065, 1229821]
17968	[4483, 4537]
17969	[4483, 1070524]
17970	[106546, 529295]
17971	[]
17972	[4538, 5065]
17973	[4538, 106546]
17974	[4483, 4536, 4538, 106546, 127175]
17975	[4537]
17976	[4483]
17977	[]
17978	[4483, 4537]
17979	[]
17980	[4483, 4536, 106546, 127175, 529295, 650659]
17981	[4483]
17982	[4483, 4537, 4538, 127175]
17983	[4537, 62056, 529295, 1085065]
17984	[4483, 4537, 4538]
17985	[4537, 4538, 650659, 1070524]
17986	[4483, 4537, 529295]
17987	[4538, 106546, 127175]
17988	[4537]
17989	[4537]
17990	[4483, 4537, 4538]
17991	[]
17992	[4483]
17993	[4537, 650659, 1070524]
17994	[4483, 4536, 106546, 1071165]
17995	[4483, 4537]
17996	[4483, 4537, 447913, 1070524]
17997	[]
17998	[5065]
17999	[4483, 4537, 1070524]
18000	[4483, 4537, 1070524]
18001	[4483, 4537, 127175]
18002	[4483, 4537, 106546]
18003	[]
18004	[4483]
18005	[]
18006	[4537]
18007	[4537, 1229821]
18008	[]
18009	[4483, 4537, 4538]
18010	[4483, 4537, 1229821]
18011	[106546, 1070524]
18012	[4538, 1070524]
18013	[4537, 447913, 529295, 650659, 1070524, 1085065]
18014	[447913]
18015	[4538]
18016	[4537]
18017	[4483, 1070524]
18018	[4537, 650659]
18019	[4483, 4537]
18020	[4537, 95987, 127175, 1085065]
18021	[4537, 95987, 650659, 1071165, 1229817]
18022	[4483]
18023	[4537, 106546, 447913, 650659, 1070524]
18024	[4483]
18025	[4483]
18026	[]
18027	[4483, 4537, 106546, 127175, 447913, 522484, 650659]
18028	[4537]
18029	[4483, 4538, 447913]
18030	[]
18031	[]
18032	[4483, 106546]
18033	[4537, 581514]
18034	[4483, 4537, 1070524]
18035	[]
18036	[]
18037	[4537]
18038	[529295, 1070524]
18039	[4483]
18040	[4483]
18041	[4537]
18042	[]
18043	[4537, 1229820]
18044	[]
18045	[4537, 106546, 127175, 522484]
18046	[529295]
18047	[4537]
18048	[4537]
18049	[5065]
18050	[4537, 95987]
18051	[4483, 4537]
18052	[]
18053	[]
18054	[4537]
18055	[4537]
18056	[650659, 1070524]
18057	[4483, 4537]
18058	[4483, 4537, 1070524]
18059	[4537]
18060	[4483]
18061	[4537]
18062	[]
18063	[4537]
18064	[4483, 4537, 447913]
18065	[4483, 447913, 1070524]
18066	[4483, 4537, 5065, 106546, 127175]
18067	[4537, 4538]
18068	[1070524]
18069	[]
18070	[4483, 4537]
18071	[]
18072	[4538]
18073	[]
18074	[4483, 4537]
18075	[4537]
18076	[4483, 4537, 4538]
18077	[4483, 4538, 127175, 1070524]
18078	[4483]
18079	[447913, 581514]
18080	[4483, 4537, 4538]
18081	[581514]
18082	[4537, 127175, 650659, 1071165]
18083	[4537]
18084	[4537, 5065, 529295]
18085	[4483, 1229821]
18086	[4483]
18087	[4537]
18088	[4483, 4537]
18089	[4483, 4537, 106546, 650659, 1070524]
18090	[4457, 4483, 4537, 447913]
18091	[4483, 4537, 1070524]
18092	[4537]
18093	[]
18094	[4483, 4538, 1071165, 1229821]
18095	[4483, 4538]
18096	[]
18097	[529295]
18098	[]
18099	[4483, 4537, 447913, 650659, 1229817]
18100	[4483, 4537, 4538]
18101	[106546]
18102	[4483]
18103	[4483, 581514, 1229821]
18104	[4483, 4538, 127175]
18105	[4483]
18106	[4537, 106546, 127175, 1070524, 1229817]
18107	[4483, 4537, 5065]
18108	[95987, 106546, 522484]
18109	[4538, 529295]
18110	[4457, 4483, 4537, 127175, 447913, 650659]
18111	[95987]
18112	[4483]
18113	[4537]
18114	[4483, 4537, 106546, 127175, 1070524]
18115	[4483, 4537, 4538, 581514]
18116	[4483, 4537, 106546]
18117	[4483, 4537]
18118	[4537, 4538]
18119	[4483, 529295, 581514, 1070524]
18120	[4538, 106546]
18121	[106546]
18122	[]
18123	[4537, 127175]
18124	[4457, 4483, 4537, 106546]
18125	[4483, 650659]
18126	[]
18127	[4536, 4537]
18128	[4483, 4537, 106546, 522484, 581514, 1071165, 1229820, 1229821]
18129	[4536]
18130	[]
18131	[1070524]
18132	[4537, 529295, 1070524]
18133	[4537]
18134	[4537, 4538, 127175]
18135	[4483, 4537, 1070524]
18136	[]
18137	[4483, 95987]
18138	[4538]
18139	[]
18140	[4483, 4537, 127175, 1070524]
18141	[4483, 4537]
18142	[4483, 4537]
18143	[4537]
18144	[]
18145	[4483, 4538, 529295, 1229821]
18146	[4537, 127175, 522484]
18147	[4483, 4537, 1229817]
18148	[4537, 106546, 127175, 529295]
18149	[4483]
18150	[581514]
18151	[4537]
18152	[4537, 95987, 106546, 522484, 650659, 1071165]
18153	[529295]
18154	[4538]
18155	[4457, 4537, 650659, 1070524]
18156	[4483]
18157	[4483, 447913]
18158	[4483, 4537]
18159	[4483, 4537, 95987]
18160	[4483, 5065]
18161	[4537, 4538, 447913, 650659]
18162	[4483, 4538]
18163	[4537]
18164	[4483, 529295]
18165	[581514, 1070524]
18166	[4483, 4537]
18167	[4483, 5065]
18168	[95987, 106546, 529295, 1229817]
18169	[4483, 4537]
18170	[4483]
18171	[]
18172	[]
18173	[4483, 4538, 447913]
18174	[1229821]
18175	[4483, 4537]
18176	[4483, 4538, 127175]
18177	[4483, 4537, 4538]
18178	[4457, 4537, 106546, 127175, 447913, 1070524, 1085065]
18179	[]
18180	[4483, 529295]
18181	[4537, 581514]
18182	[4483, 106546, 650659, 1229821]
18183	[4483, 4538]
18184	[4537, 4538]
18185	[4537, 95987]
18186	[4483, 1070524]
18187	[4483]
18188	[4537]
18189	[4483, 4537]
18190	[4483, 4537, 447913, 650659]
18191	[4537]
18192	[4483, 4538]
18193	[106546, 447913, 581514, 650659, 1070524]
18194	[4537, 447913]
18195	[4483, 4537, 106546, 1070524]
18196	[4538, 529295]
18197	[447913]
18198	[4483, 106546]
18199	[4483, 4537, 5065]
18200	[4483]
18201	[447913]
18202	[4483, 4537, 4538, 529295, 1084835, 1085065]
18203	[4483, 4537]
18204	[4537, 106546, 127175]
18205	[4538, 529295]
18206	[4483, 127175]
18207	[4537]
18208	[]
18209	[4483, 4538, 127175, 447913, 529295]
18210	[4483, 5065]
18211	[4537, 127175]
18212	[4483, 4537, 1229821]
18213	[4483]
18214	[4537, 95987]
18215	[4537, 106546, 529295]
18216	[4537, 106546, 1070524]
18217	[4537, 4538, 95987, 650659]
18218	[4537]
18219	[4538, 127175]
18220	[4483]
18221	[1070524]
18222	[4483]
18223	[4483, 4537, 95987, 106546, 581514]
18224	[4483, 4537]
18225	[4537, 529295, 581514, 650659, 1070524]
18226	[4483]
18227	[]
18228	[4483, 4537, 4538]
18229	[4537, 106546]
18230	[4483, 4538, 1070524, 1071165]
18231	[4537, 4538]
18232	[447913]
18233	[4483, 4537, 529295]
18234	[4483, 447913]
18235	[4483, 4537]
18236	[4483, 4537]
18237	[4537, 447913]
18238	[4537]
18239	[4483]
18240	[4538]
18241	[]
18242	[4537, 5065, 650659]
18243	[4537, 529295]
18244	[4483, 1085065]
18245	[4537]
18246	[4483, 4537]
18247	[4483, 106546]
18248	[4483, 4537, 127175]
18249	[4537]
18250	[4483, 4537, 1070524]
18251	[95987, 106546, 1229817]
18252	[4483, 4537]
18253	[4483, 4537]
18254	[127175, 581514, 1085065]
18255	[4483]
18256	[4537, 529295]
18257	[4537]
18258	[4483, 4537]
18259	[]
18260	[4483, 4536, 4537, 106546]
18261	[4483, 4537]
18262	[4537, 4538, 106546, 127175]
18263	[4537, 4538]
18264	[4483, 4537]
18265	[4537]
18266	[4536, 4537]
18267	[4537]
18268	[4537, 4538, 127175]
18269	[4483, 4537, 650659]
18270	[4537]
18271	[]
18272	[4483, 4537]
18273	[4483, 4537, 4538]
18274	[4537]
18275	[]
18276	[4537]
18277	[4537, 95987, 127175, 529295, 648819, 650659]
18278	[]
18279	[4483, 4537]
18280	[4537]
18281	[4537]
18282	[4537, 127175]
18283	[4483, 1070524]
18284	[]
18285	[4483, 4537, 106546, 1070524]
18286	[4483, 4537, 529295, 1229817]
18287	[522484, 581514, 650659]
18288	[4483, 4537, 106546, 127175, 581514, 1070524]
18289	[4537]
18290	[4537, 106546, 1070524]
18291	[529295]
18292	[]
18293	[4537]
18294	[4483]
18295	[4483, 4537]
18296	[]
18297	[]
18298	[95987]
18299	[4483, 4537, 4538, 1070524]
18300	[4537, 127175]
18301	[4483, 4537]
18302	[1070524]
18303	[4537]
18304	[]
18305	[4537, 4538]
18306	[4538, 127175]
18307	[447913, 650659]
18308	[4483]
18309	[4483, 4537, 106546, 127175, 1070524, 1229817]
18310	[4483, 4537, 95987, 106546]
18311	[4538]
18312	[4483, 4537, 650659, 1229821]
18313	[]
18314	[]
18315	[]
18316	[4537]
18317	[1229821]
18318	[4483, 447913]
18319	[]
18320	[4483, 4537, 4538, 127175]
18321	[4457, 106546, 529295]
18322	[4483, 4537, 95987, 447913, 529295, 650659, 1085065, 1229817]
18323	[4483, 4538]
